1 192 0.0009 -0.0000 100.0 518.67 643.54 1601.41 1427.20 14.62 21.61 551.25 2388.32 9033.22 1.30 48.25 520.08 2388.32 8110.93 8.5113 0.03 396 2388 100.00 38.48 22.9649  	0
2 287 -0.0005 0.0006 100.0 518.67 643.85 1608.50 1430.84 14.62 21.61 551.66 2388.20 9109.36 1.30 48.12 519.81 2388.21 8175.57 8.5365 0.03 398 2388 100.00 38.43 23.0848  	0
3 179 0.0012 0.0000 100.0 518.67 643.51 1604.80 1428.23 14.62 21.61 551.91 2388.14 9197.52 1.30 48.09 519.53 2388.20 8255.34 8.5056 0.03 398 2388 100.00 38.40 22.9562  	0
4 189 -0.0024 -0.0002 100.0 518.67 644.53 1612.11 1432.55 14.62 21.61 551.93 2388.13 9198.32 1.30 48.15 519.84 2388.16 8259.42 8.5246 0.03 398 2388 100.00 38.44 23.1006  	0
5 269 0.0022 0.0003 100.0 518.67 643.46 1597.28 1430.74 14.62 21.61 550.77 2388.18 9157.05 1.30 48.26 519.86 2388.16 8212.75 8.5209 0.03 397 2388 100.00 38.45 23.0296  	0
6 188 0.0014 -0.0004 100.0 518.67 643.47 1600.63 1434.92 14.62 21.61 550.70 2388.34 9027.96 1.30 48.21 518.98 2388.34 8102.82 8.5358 0.03 397 2388 100.00 38.42 22.9577  	0
7 259 0.0043 -0.0001 100.0 518.67 644.15 1599.33 1435.04 14.62 21.61 551.97 2388.19 9075.94 1.30 47.97 519.10 2388.24 8145.75 8.5162 0.03 396 2388 100.00 38.46 23.0596  	0
8 150 0.0026 -0.0003 100.0 518.67 643.87 1602.84 1432.31 14.62 21.61 551.08 2388.27 9046.16 1.30 48.24 519.57 2388.26 8121.27 8.5509 0.03 394 2388 100.00 38.24 23.0510  	0
9 201 -0.0016 0.0004 100.0 518.67 644.04 1595.36 1428.43 14.62 21.61 552.30 2388.50 9239.76 1.30 48.11 520.28 2388.56 8289.63 8.5156 0.03 399 2388 100.00 38.45 23.0284  	0
10 222 0.0002 -0.0003 100.0 518.67 643.66 1599.18 1436.29 14.62 21.61 552.70 2388.22 9115.44 1.30 48.09 520.02 2388.16 8183.55 8.5159 0.03 398 2388 100.00 38.51 23.1434  	0
11 240 0.0002 0.0001 100.0 518.67 643.52 1598.71 1432.38 14.62 21.61 552.03 2388.19 9155.67 1.30 48.19 519.94 2388.16 8218.20 8.5135 0.03 397 2388 100.00 38.28 23.0558  	0
12 170 0.0002 -0.0001 100.0 518.67 643.31 1601.76 1434.94 14.62 21.61 551.10 2388.32 9050.40 1.30 48.08 519.55 2388.29 8122.87 8.5213 0.03 395 2388 100.00 38.64 23.0102  	0
13 163 -0.0002 -0.0004 100.0 518.67 644.26 1610.89 1430.32 14.62 21.61 550.99 2388.15 9153.32 1.30 48.22 519.76 2388.16 8211.76 8.5477 0.03 397 2388 100.00 38.53 23.1291  	0
