1 151 -0.0019 -0.0001 100.0 518.67 642.82 1592.39 1411.94 14.62 21.61 552.41 2388.14 9048.12 1.30 47.58 520.94 2388.22 8127.21 8.4612 0.03 394 2388 100.00 38.56 23.2277  	41
2 246 0.0001 0.0003 100.0 518.67 642.85 1589.74 1420.20 14.62 21.61 552.57 2388.12 9075.07 1.30 47.72 521.27 2388.11 8149.52 8.4702 0.03 396 2388 100.00 38.66 23.2700  	41
3 138 0.0013 -0.0000 100.0 518.67 642.30 1599.56 1407.30 14.62 21.61 553.57 2388.01 9097.97 1.30 47.52 521.91 2388.05 8166.72 8.4614 0.03 393 2388 100.00 38.88 23.2957  	41
4 148 -0.0018 -0.0001 100.0 518.67 643.09 1593.59 1418.28 14.62 21.61 553.32 2388.10 9092.25 1.30 47.67 521.91 2388.07 8171.39 8.4355 0.03 393 2388 100.00 38.88 23.2993  	41
5 228 0.0011 -0.0001 100.0 518.67 642.73 1595.91 1416.90 14.62 21.61 553.26 2388.14 9097.12 1.30 47.75 520.64 2388.12 8173.52 8.4462 0.03 395 2388 100.00 38.91 23.2278  	41
6 147 0.0008 -0.0003 100.0 518.67 642.99 1595.61 1416.96 14.62 21.61 552.76 2388.24 9035.42 1.30 48.09 520.60 2388.27 8116.14 8.4471 0.03 394 2388 100.00 38.51 23.1658  	41
7 218 0.0021 -0.0002 100.0 518.67 642.93 1583.14 1418.41 14.62 21.61 552.67 2388.16 9076.18 1.30 47.76 521.20 2388.07 8151.08 8.4701 0.03 395 2388 100.00 38.61 23.0657  	41
8 109 -0.0057 0.0001 100.0 518.67 642.90 1596.70 1412.10 14.62 21.61 553.13 2388.26 9047.05 1.30 47.71 520.22 2388.22 8120.30 8.4915 0.03 394 2388 100.00 38.85 23.2791  	41
9 160 -0.0026 -0.0003 100.0 518.67 642.47 1588.70 1407.75 14.62 21.61 555.05 2388.02 9116.90 1.30 47.49 521.52 2387.99 8192.76 8.3900 0.03 394 2388 100.00 38.64 23.2255  	41
10 181 0.0027 0.0000 100.0 518.67 642.46 1594.21 1416.42 14.62 21.61 553.87 2388.14 9075.92 1.30 47.67 520.66 2388.13 8148.10 8.4533 0.03 394 2388 100.00 38.79 23.2998  	41
11 199 0.0023 -0.0000 100.0 518.67 642.75 1594.39 1407.33 14.62 21.61 552.85 2388.03 9095.73 1.30 47.77 521.56 2388.07 8166.52 8.4817 0.03 394 2388 100.00 38.69 23.1649  	41
12 129 -0.0021 0.0000 100.0 518.67 643.16 1587.10 1426.19 14.62 21.61 552.39 2388.20 9048.27 1.30 47.97 520.76 2388.23 8131.67 8.4545 0.03 395 2388 100.00 38.59 23.2877  	41
13 122 -0.0019 0.0002 100.0 518.67 643.01 1596.44 1411.48 14.62 21.61 553.19 2388.07 9074.17 1.30 47.76 521.21 2388.13 8159.29 8.4330 0.03 395 2388 100.00 38.73 23.2467  	41
14 139 0.0005 -0.0002 100.0 518.67 642.49 1597.56 1416.19 14.62 21.61 552.89 2388.13 9093.16 1.30 47.66 520.94 2388.11 8158.57 8.5034 0.03 394 2388 100.00 38.77 23.2039  	41
15 166 -0.0023 -0.0002 100.0 518.67 642.77 1590.17 1415.43 14.62 21.61 552.73 2388.18 9053.75 1.30 47.68 520.92 2388.13 8131.69 8.4733 0.03 394 2388 100.00 38.80 23.1769  	41
16 168 0.0006 0.0000 100.0 518.67 643.64 1595.22 1419.24 14.62 21.61 552.03 2388.24 9057.40 1.30 47.77 520.60 2388.19 8133.18 8.4834 0.03 394 2388 100.00 38.60 23.1782  	41
17 235 -0.0008 0.0003 100.0 518.67 643.22 1595.63 1407.83 14.62 21.61 552.42 2388.09 9113.73 1.30 47.66 521.34 2388.04 8188.31 8.4754 0.03 395 2388 100.00 38.78 23.2613  	41
18 154 -0.0023 0.0003 100.0 518.67 642.83 1587.07 1406.50 14.62 21.61 554.69 2388.01 9103.20 1.30 47.47 522.03 2388.03 8185.69 8.4757 0.03 393 2388 100.00 38.85 23.3986  	41
19 117 0.0008 -0.0005 100.0 518.67 642.67 1592.63 1418.86 14.62 21.61 552.53 2388.20 9043.05 1.30 47.59 521.19 2388.22 8126.76 8.4721 0.03 395 2388 100.00 38.76 23.2648  	41
20 193 0.0018 -0.0003 100.0 518.67 643.22 1592.26 1418.62 14.62 21.61 552.52 2388.14 9072.95 1.30 48.10 520.21 2388.16 8140.34 8.4537 0.03 395 2388 100.00 38.68 23.1715  	41
21 154 0.0020 0.0001 100.0 518.67 642.56 1586.47 1419.52 14.62 21.61 553.27 2388.11 9082.47 1.30 47.72 520.55 2388.15 8163.52 8.4195 0.03 393 2388 100.00 38.63 23.1987  	41
22 161 -0.0022 0.0005 100.0 518.67 643.27 1596.12 1417.81 14.62 21.61 552.27 2388.26 9055.23 1.30 47.87 520.59 2388.24 8128.56 8.5275 0.03 395 2388 100.00 38.70 23.2643  	41
23 127 -0.0023 -0.0003 100.0 518.67 642.87 1595.38 1413.07 14.62 21.61 552.58 2388.19 9047.10 1.30 47.66 520.73 2388.22 8126.85 8.4685 0.03 395 2388 100.00 38.73 23.2651  	41
24 106 0.0001 0.0000 100.0 518.67 642.82 1591.46 1404.18 14.62 21.61 553.11 2388.08 9056.90 1.30 47.70 521.00 2388.14 8140.38 8.4453 0.03 393 2388 100.00 38.73 23.2973  	41
25 189 -0.0000 -0.0001 100.0 518.67 642.82 1595.50 1418.07 14.62 21.61 552.63 2388.17 9084.75 1.30 47.88 520.51 2388.23 8160.91 8.4778 0.03 395 2388 100.00 38.74 23.1926  	41
26 158 0.0005 -0.0005 100.0 518.67 642.74 1590.78 1414.85 14.62 21.61 552.63 2388.11 9084.89 1.30 47.76 521.02 2388.10 8162.18 8.4482 0.03 394 2388 100.00 38.83 23.2356  	41
27 115 0.0016 -0.0004 100.0 518.67 643.15 1596.43 1406.79 14.62 21.61 553.37 2388.10 9080.95 1.30 47.74 521.61 2388.12 8162.12 8.4240 0.03 393 2388 100.00 38.75 23.2533  	41
28 124 0.0048 0.0000 100.0 518.67 642.81 1587.52 1404.91 14.62 21.61 553.89 2388.08 9065.64 1.30 47.52 521.69 2388.08 8147.68 8.4523 0.03 393 2388 100.00 38.68 23.3989  	41
29 122 0.0014 0.0003 100.0 518.67 642.58 1587.41 1414.20 14.62 21.61 553.02 2388.14 9059.42 1.30 47.68 521.09 2388.08 8137.02 8.4484 0.03 394 2388 100.00 38.68 23.1895  	41
30 153 0.0001 -0.0001 100.0 518.67 642.89 1593.52 1417.00 14.62 21.61 553.86 2388.13 9060.56 1.30 47.44 520.85 2388.11 8132.47 8.4373 0.03 394 2388 100.00 38.72 23.1734  	41
31 193 0.0005 -0.0001 100.0 518.67 643.15 1588.70 1418.24 14.62 21.61 552.82 2388.15 9057.39 1.30 47.60 521.03 2388.11 8127.11 8.4467 0.03 393 2388 100.00 38.96 23.2027  	41
32 150 0.0009 -0.0001 100.0 518.67 643.12 1591.10 1414.27 14.62 21.61 552.33 2388.16 9063.65 1.30 47.88 520.67 2388.20 8138.53 8.4758 0.03 393 2388 100.00 38.61 23.2106  	41
33 159 -0.0010 0.0003 100.0 518.67 643.09 1586.13 1417.08 14.62 21.61 552.74 2388.11 9063.79 1.30 47.52 521.11 2388.09 8137.79 8.4586 0.03 392 2388 100.00 38.84 23.1832  	41
34 154 -0.0011 0.0004 100.0 518.67 642.80 1590.54 1417.10 14.62 21.61 552.43 2388.16 9095.69 1.30 47.69 520.40 2388.10 8164.20 8.4657 0.03 394 2388 100.00 38.70 23.1475  	41
35 140 -0.0010 0.0002 100.0 518.67 642.98 1598.25 1415.07 14.62 21.61 552.64 2388.14 9068.26 1.30 47.70 520.98 2388.13 8148.83 8.4519 0.03 392 2388 100.00 38.66 23.2201  	41
36 117 -0.0013 -0.0000 100.0 518.67 642.83 1594.30 1419.24 14.62 21.61 552.18 2388.12 9054.25 1.30 47.82 521.04 2388.15 8145.59 8.4470 0.03 393 2388 100.00 38.69 23.1954  	41
37 129 0.0006 -0.0001 100.0 518.67 642.36 1592.32 1416.01 14.62 21.61 552.26 2388.15 9047.06 1.30 47.59 520.89 2388.21 8121.99 8.4877 0.03 393 2388 100.00 38.88 23.2703  	41
38 153 0.0002 0.0001 100.0 518.67 642.84 1604.77 1418.01 14.62 21.61 552.75 2388.11 9079.53 1.30 47.62 520.49 2388.13 8163.14 8.4716 0.03 394 2388 100.00 38.76 23.1457  	41
39 87 0.0032 -0.0002 100.0 518.67 643.27 1592.20 1418.57 14.62 21.61 552.54 2388.21 9036.69 1.30 47.82 520.74 2388.14 8122.21 8.4711 0.03 395 2388 100.00 38.65 23.1944  	41
40 147 -0.0017 0.0003 100.0 518.67 643.31 1593.49 1417.04 14.62 21.61 552.64 2388.16 9085.17 1.30 47.68 521.02 2388.15 8163.24 8.4695 0.03 395 2388 100.00 38.70 23.2738  	41
41 175 -0.0003 0.0002 100.0 518.67 642.59 1595.91 1416.94 14.62 21.61 552.66 2388.04 9104.67 1.30 47.60 521.52 2388.02 8177.34 8.4868 0.03 394 2388 100.00 38.61 23.2915  	41
42 155 -0.0007 0.0001 100.0 518.67 642.71 1599.41 1409.98 14.62 21.61 552.72 2388.10 9071.25 1.30 47.70 520.94 2388.15 8141.78 8.4482 0.03 395 2388 100.00 38.52 23.2467  	41
43 166 0.0023 0.0004 100.0 518.67 642.07 1595.52 1413.10 14.62 21.61 552.94 2388.15 9045.46 1.30 47.72 521.36 2388.15 8129.15 8.5107 0.03 394 2388 100.00 38.77 23.3062  	41
44 151 -0.0012 -0.0002 100.0 518.67 643.18 1590.53 1414.73 14.62 21.61 552.98 2388.07 9070.79 1.30 47.75 521.66 2388.09 8148.97 8.4380 0.03 393 2388 100.00 38.82 23.0892  	41
45 117 -0.0036 -0.0004 100.0 518.67 642.77 1593.86 1405.87 14.62 21.61 553.47 2388.10 9076.75 1.30 47.43 521.70 2388.06 8162.54 8.4499 0.03 394 2388 100.00 38.88 23.3067  	41
46 215 -0.0009 0.0002 100.0 518.67 642.93 1593.56 1414.73 14.62 21.61 552.66 2388.18 9053.16 1.30 47.87 521.24 2388.12 8136.94 8.4318 0.03 393 2388 100.00 38.61 23.2650  	41
47 173 0.0016 0.0001 100.0 518.67 642.76 1589.72 1408.50 14.62 21.61 553.34 2388.13 9081.05 1.30 47.74 520.91 2388.15 8162.29 8.4554 0.03 394 2388 100.00 38.73 23.2698  	41
48 190 -0.0008 -0.0003 100.0 518.67 643.22 1589.68 1409.30 14.62 21.61 553.89 2387.95 9121.12 1.30 47.48 521.61 2388.01 8196.27 8.4243 0.03 394 2388 100.00 38.87 23.4068  	41
49 174 0.0020 -0.0003 100.0 518.67 643.27 1594.78 1418.93 14.62 21.61 551.79 2388.14 9043.21 1.30 47.62 520.46 2388.18 8127.84 8.4934 0.03 396 2388 100.00 38.57 23.2351  	41
50 157 0.0018 0.0001 100.0 518.67 643.28 1594.64 1415.82 14.62 21.61 553.21 2388.17 9083.52 1.30 47.85 521.09 2388.15 8159.74 8.4821 0.03 394 2388 100.00 38.56 23.2534  	41
