1 17 0.0014 0.0002 100.0 518.67 642.19 1582.70 1404.12 14.62 21.61 554.42 2388.06 9045.85 1.30 47.27 522.09 2388.02 8126.78 8.4577 0.03 391 2388 100.00 39.09 23.3409  	126
2 21 -0.0038 -0.0003 100.0 518.67 642.32 1590.72 1402.40 14.62 21.61 553.30 2388.08 9047.49 1.30 47.62 521.44 2388.12 8134.08 8.4513 0.03 394 2388 100.00 38.89 23.3836  	126
3 69 -0.0006 -0.0004 100.0 518.67 642.73 1593.78 1408.36 14.62 21.61 552.93 2388.13 9046.33 1.30 47.72 521.21 2388.10 8129.83 8.4246 0.03 393 2388 100.00 38.74 23.1786  	126
4 62 -0.0038 -0.0004 100.0 518.67 642.61 1586.55 1404.68 14.62 21.61 552.94 2388.09 9055.20 1.30 47.60 522.05 2388.07 8131.37 8.4526 0.03 394 2388 100.00 38.94 23.2809  	126
5 63 -0.0024 -0.0001 100.0 518.67 642.34 1584.26 1409.25 14.62 21.61 554.47 2388.12 9056.58 1.30 47.39 521.16 2388.19 8127.74 8.4506 0.03 393 2388 100.00 38.83 23.2752  	126
6 72 0.0029 -0.0001 100.0 518.67 642.68 1591.96 1410.35 14.62 21.61 553.74 2388.09 9055.30 1.30 47.43 521.13 2388.11 8131.19 8.4674 0.03 391 2388 100.00 38.74 23.4147  	126
7 125 0.0056 -0.0004 100.0 518.67 642.23 1589.65 1400.49 14.62 21.61 554.19 2387.97 9070.05 1.30 47.32 521.86 2388.00 8141.19 8.3960 0.03 392 2388 100.00 38.82 23.3806  	126
8 135 0.0026 -0.0001 100.0 518.67 642.62 1590.75 1401.87 14.62 21.61 552.94 2388.17 9051.05 1.30 47.44 522.09 2388.09 8133.04 8.4562 0.03 392 2388 100.00 38.86 23.2686  	126
9 40 0.0014 0.0004 100.0 518.67 642.85 1592.22 1404.79 14.62 21.61 553.22 2388.08 9049.51 1.30 47.43 521.09 2388.11 8129.32 8.4503 0.03 394 2388 100.00 38.78 23.2874  	126
10 162 -0.0048 0.0003 100.0 518.67 642.45 1591.81 1398.25 14.62 21.61 553.59 2388.04 9066.50 1.30 47.42 522.22 2388.10 8141.36 8.4471 0.03 392 2388 100.00 38.90 23.3858  	126
11 54 0.0012 0.0005 100.0 518.67 642.79 1589.44 1405.27 14.62 21.61 553.50 2388.15 9040.65 1.30 47.78 520.65 2388.12 8120.77 8.4280 0.03 394 2388 100.00 38.94 23.2653  	126
12 215 0.0035 -0.0000 100.0 518.67 642.81 1586.41 1404.60 14.62 21.61 553.85 2388.08 9069.18 1.30 47.35 522.20 2388.10 8147.55 8.4510 0.03 392 2388 100.00 38.82 23.3662  	126
13 164 -0.0026 0.0001 100.0 518.67 642.25 1586.24 1400.03 14.62 21.61 553.48 2388.04 9072.90 1.30 47.36 522.31 2388.05 8147.19 8.4040 0.03 393 2388 100.00 39.21 23.3283  	126
14 27 -0.0034 0.0005 100.0 518.67 642.60 1591.09 1410.61 14.62 21.61 553.05 2388.18 9038.13 1.30 47.55 521.64 2388.16 8119.81 8.4167 0.03 394 2388 100.00 38.65 23.1758  	126
15 33 0.0015 -0.0003 100.0 518.67 642.91 1592.52 1399.79 14.62 21.61 555.42 2388.05 9052.94 1.30 47.33 522.29 2388.09 8136.72 8.4119 0.03 391 2388 100.00 39.05 23.2902  	126
16 71 0.0029 -0.0004 100.0 518.67 642.82 1585.31 1400.55 14.62 21.61 554.27 2388.08 9056.48 1.30 47.37 522.45 2388.10 8139.68 8.3985 0.03 393 2388 100.00 38.90 23.3889  	126
17 89 0.0027 0.0003 100.0 518.67 642.46 1578.26 1402.79 14.62 21.61 554.12 2387.96 9072.15 1.30 47.26 522.11 2388.01 8151.61 8.4370 0.03 394 2388 100.00 39.07 23.3463  	126
18 35 0.0014 0.0005 100.0 518.67 642.38 1578.88 1400.35 14.62 21.61 554.41 2388.04 9068.36 1.30 47.30 522.11 2388.01 8149.98 8.4128 0.03 394 2388 100.00 38.91 23.3101  	126
19 96 -0.0002 -0.0004 100.0 518.67 642.73 1590.01 1403.37 14.62 21.61 553.68 2388.04 9058.86 1.30 47.48 522.19 2388.06 8138.81 8.4221 0.03 392 2388 100.00 38.76 23.4253  	126
20 74 0.0027 -0.0004 100.0 518.67 642.51 1590.27 1409.91 14.62 21.61 552.91 2388.07 9062.76 1.30 47.27 521.98 2388.04 8141.89 8.4021 0.03 392 2388 100.00 38.88 23.4209  	126
21 79 0.0035 -0.0002 100.0 518.67 642.12 1581.49 1390.55 14.62 21.61 554.91 2388.04 9058.80 1.30 47.28 521.91 2388.05 8139.13 8.4090 0.03 393 2388 100.00 39.23 23.4735  	126
