3 114 -0.0033 0.0003 100.0 518.67 643.17 1592.08 1419.01 14.62 21.61 552.85 2388.21 9045.45 1.30 47.82 521.74 2388.14 8131.67 8.4324 0.03 393 2388 100.00 38.81 23.2768  	81
17 134 -0.0021 0.0005 100.0 518.67 641.88 1590.05 1398.34 14.62 21.61 553.98 2388.06 9085.07 1.30 47.22 522.13 2388.08 8155.29 8.3973 0.03 393 2388 100.00 38.93 23.3379  	81
18 80 -0.0016 0.0001 100.0 518.67 642.65 1588.98 1404.79 14.62 21.61 552.82 2388.01 9059.12 1.30 47.44 522.63 2388.06 8143.40 8.4146 0.03 392 2388 100.00 38.90 23.4225  	81
20 119 0.0014 0.0003 100.0 518.67 642.69 1582.91 1408.13 14.62 21.61 553.56 2388.10 9063.40 1.30 47.34 521.76 2388.06 8145.29 8.4580 0.03 393 2388 100.00 38.98 23.2336  	81
21 124 -0.0038 -0.0004 100.0 518.67 641.99 1592.12 1399.79 14.62 21.61 554.07 2388.06 9071.59 1.30 47.37 522.06 2388.03 8152.14 8.4163 0.03 393 2388 100.00 38.94 23.3584  	81
24 125 -0.0003 -0.0005 100.0 518.67 641.98 1585.74 1402.92 14.62 21.61 554.50 2388.00 9075.40 1.30 47.28 522.50 2388.01 8156.21 8.4395 0.03 394 2388 100.00 38.86 23.3911  	81
27 125 -0.0022 -0.0004 100.0 518.67 642.20 1589.66 1404.06 14.62 21.61 554.05 2388.06 9052.92 1.30 47.51 521.57 2388.08 8130.81 8.4121 0.03 393 2388 100.00 38.81 23.3468  	81
31 123 0.0048 0.0000 100.0 518.67 643.25 1585.23 1405.86 14.62 21.61 553.03 2388.09 9071.10 1.30 47.36 521.14 2388.11 8151.12 8.4424 0.03 394 2388 100.00 38.91 23.4105  	81
32 112 0.0048 -0.0000 100.0 518.67 641.95 1585.71 1400.75 14.62 21.61 554.06 2388.03 9082.44 1.30 47.27 522.08 2388.01 8160.67 8.4113 0.03 394 2388 100.00 38.95 23.4102  	81
34 129 0.0011 -0.0002 100.0 518.67 642.17 1586.99 1407.04 14.62 21.61 553.52 2388.05 9062.86 1.30 47.34 522.00 2388.05 8145.24 8.3828 0.03 393 2388 100.00 38.91 23.2280  	81
35 128 0.0039 -0.0001 100.0 518.67 643.27 1597.33 1405.61 14.62 21.61 552.77 2388.20 9060.69 1.30 47.74 521.42 2388.14 8137.00 8.4837 0.03 394 2388 100.00 38.68 23.2171  	81
36 64 -0.0008 0.0005 100.0 518.67 643.16 1591.73 1408.12 14.62 21.61 553.24 2388.11 9058.72 1.30 47.48 521.07 2388.09 8135.53 8.4599 0.03 393 2388 100.00 38.77 23.2602  	81
37 61 -0.0002 0.0004 100.0 518.67 641.97 1585.43 1397.56 14.62 21.61 553.64 2388.03 9049.06 1.30 47.44 521.88 2388.03 8135.39 8.4259 0.03 392 2388 100.00 39.05 23.3414  	81
38 94 0.0007 -0.0003 100.0 518.67 642.57 1591.42 1411.09 14.62 21.61 552.35 2388.11 9059.07 1.30 47.63 520.94 2388.11 8137.70 8.4519 0.03 393 2388 100.00 39.00 23.2609  	81
40 80 0.0009 0.0000 100.0 518.67 642.64 1591.19 1409.62 14.62 21.61 552.98 2388.11 9061.47 1.30 47.76 521.54 2388.13 8139.92 8.4609 0.03 393 2388 100.00 38.89 23.2260  	81
41 60 0.0003 0.0002 100.0 518.67 642.57 1589.58 1404.34 14.62 21.61 553.94 2388.06 9054.11 1.30 47.09 522.08 2388.09 8131.72 8.3902 0.03 393 2388 100.00 39.09 23.4218  	81
42 85 0.0011 -0.0002 100.0 518.67 642.52 1589.71 1402.10 14.62 21.61 553.97 2388.07 9055.67 1.30 47.21 521.93 2388.10 8131.05 8.4060 0.03 392 2388 100.00 38.83 23.3616  	81
43 150 -0.0008 0.0004 100.0 518.67 642.84 1589.07 1411.31 14.62 21.61 552.83 2388.15 9047.24 1.30 47.20 521.27 2388.16 8129.38 8.4379 0.03 394 2388 100.00 39.01 23.3172  	81
46 112 0.0027 -0.0005 100.0 518.67 643.17 1591.36 1408.93 14.62 21.61 553.66 2388.08 9073.31 1.30 47.62 521.26 2388.10 8152.46 8.4207 0.03 393 2388 100.00 38.75 23.3397  	81
49 243 0.0026 0.0000 100.0 518.67 643.02 1591.66 1408.00 14.62 21.61 553.62 2388.08 9059.24 1.30 47.58 521.01 2388.10 8132.55 8.4259 0.03 393 2388 100.00 38.67 23.2434  	81
50 72 0.0034 -0.0001 100.0 518.67 642.58 1582.81 1402.11 14.62 21.61 554.03 2388.04 9059.56 1.30 47.70 521.65 2388.04 8147.38 8.4488 0.03 391 2388 100.00 38.83 23.3836  	81
52 137 0.0015 -0.0003 100.0 518.67 642.21 1590.70 1399.13 14.62 21.61 553.10 2388.07 9066.02 1.30 47.39 522.03 2388.00 8150.76 8.4285 0.03 392 2388 100.00 38.74 23.3629  	81
53 109 0.0010 -0.0001 100.0 518.67 642.48 1592.66 1404.22 14.62 21.61 553.04 2388.05 9075.02 1.30 47.47 522.19 2388.01 8141.11 8.4409 0.03 393 2388 100.00 38.86 23.3636  	81
