0.0009,0,643.54,1601.41,1427.2,21.61,551.25,2388.32,9033.22,48.25,520.08,2388.32.1,8110.93,8.5113,396,38.48,22.9649,	0,cluster
0.442528736,0.583333333,0.608433735,0.557226946,0.777852802,1,0.281803543,0.515151515,0.306919142,0.81547619,0.089552239,0.485294118,0.314067499,0.771450558,0.666666667,0.085271318,0.320077327,0,5
0.649425287,0.5,0.668674699,0.574231524,0.755064146,1,0.220611916,0.575757576,0.091851387,0.69047619,0.172707889,0.602941176,0.066725152,0.820315506,0.583333333,0.015503876,0.250759459,1,5
0.356321839,0.5,0.611445783,0.625463266,0.65901418,1,0.276972625,0.439393939,0.593511622,0.726190476,0.392324094,0.411764706,0.585870575,0.711427472,0.75,0.240310078,0.401822701,1,5
0.873563218,0.5,0.659638554,0.569435361,0.787305874,1,0.275362319,0.363636364,0.622633043,0.81547619,0.345415778,0.441176471,0.58571576,0.89726818,0.75,0.147286822,0.272576636,1,5
0.609195402,0.5,0.671686747,0.507521256,0.783254558,1,0.331723027,0.560606061,0.147446828,0.779761905,0.12793177,0.588235294,0.111363402,0.718353213,0.666666667,0.279069767,0.353769677,2,5
0.477011494,0.5,0.587349398,0.604970569,0.730587441,1,0.281803543,0.484848485,0.231266266,0.761904762,0.12793177,0.573529412,0.197801631,0.75798384,0.583333333,0.15503876,0.163628832,2,5
0.609195402,0.5,0.515060241,0.674296926,0.869851452,1,0.223832528,0.621212121,0.089742439,0.773809524,0.162046908,0.558823529,0.09789452,0.756444786,0.583333333,0.069767442,0.219276443,3,5
0.517241379,0.5,0.61746988,0.613036843,0.720965564,1,0.157809984,0.53030303,0.153908283,0.744047619,0.277185501,0.602941176,0.167354732,0.781069642,0.75,0.11627907,0.301159901,3,5
0.465517241,0.416666667,0.527108434,0.548288642,0.7986158,1,0.349436393,0.575757576,0.098671812,0.791666667,0.32196162,0.661764706,0.072453298,0.709118892,0.666666667,0.201550388,0.131593482,4,5
0.41954023,0.5,0.590361446,0.586439939,0.816002701,1,0.247987118,0.590909091,0.110293458,0.738095238,0.194029851,0.661764706,0.054546393,0.812235475,0.583333333,0.209302326,0.225904446,4,5
0.442528736,0.5,0.53313253,0.642031829,0.757258609,1,0.359098229,0.545454545,0.105312752,0.827380952,0.228144989,0.588235294,0.101506863,0.782223932,0.583333333,0.186046512,0.317039492,4,5
0.229885057,0.5,0.635542169,0.45912361,0.759959487,1,0.198067633,0.590909091,0.071704209,0.821428571,0.179104478,0.588235294,0.081174528,0.757599077,0.666666667,0.217054264,0.259596796,5,5
0.655172414,0.583333333,0.551204819,0.639633748,0.761478731,1,0.230273752,0.560606061,0.317104909,0.791666667,0.28358209,0.485294118,0.272835174,0.759522893,0.75,0.19379845,0.263601215,5,5
0.396551724,0.5,0.674698795,0.567037279,0.735820392,1,0.273752013,0.484848485,0.269406802,0.696428571,0.264392324,0.514705882,0.305449479,0.697575991,0.75,0.217054264,0.127865231,5,5
0.511494253,0.5,0.641566265,0.54763462,0.825624578,1,0.273752013,0.409090909,0.341739208,0.755952381,0.319829424,0.544117647,0.312674167,0.602924202,0.583333333,0.294573643,0.247721624,5,5
0.752873563,0.5,0.605421687,0.582733813,0.757427414,1,0.260869565,0.439393939,0.393251369,0.714285714,0.385927505,0.441176471,0.377386727,0.838784148,0.666666667,0.201550388,0.338442419,5,5
0.586206897,0.5,0.551204819,0.447569217,0.777852802,1,0.315619968,0.636363636,0.111549852,0.75,0.275053305,0.647058824,0.128238208,0.663332051,0.666666667,0.11627907,0.209472521,5,5
0.540229885,0.583333333,0.448795181,0.696533682,0.823092505,1,0.37037037,0.287878788,0.825540698,0.708333333,0.430703625,0.367647059,0.836722056,0.638322432,0.666666667,0.310077519,0.355012428,6,5
0.591954023,0.5,0.734939759,0.474166122,0.637238352,1,0.296296296,0.424242424,0.555012115,0.648809524,0.462686567,0.367647059,0.563783672,0.730665641,0.75,0.325581395,0.174813587,6,5
0.534482759,0.5,0.524096386,0.594942228,0.629642134,1,0.273752013,0.575757576,0.164497891,0.732142857,0.196162047,0.470588235,0.13897203,0.751827626,0.75,0.162790698,0.216652858,6,5
0.574712644,0.5,0.469879518,0.508393285,0.739365294,1,0.257648953,0.484848485,0.102755093,0.81547619,0.289978678,0.5,0.134585613,0.729511351,0.666666667,0.348837209,0.164733499,6,5
0.718390805,0.5,0.653614458,0.549596686,0.722653612,1,0.305958132,0.545454545,0.179754106,0.767857143,0.268656716,0.544117647,0.176385592,0.823778376,0.583333333,0.302325581,0.230046948,6,5
