0.0009,0,643.54,1601.41,1427.2,21.61,551.25,2388.32,9033.22,48.25,520.08,2388.32.1,8110.93,8.5113,396,38.48,22.9649,	0,cluster
0.568965517,0.5,0.692771084,0.735993024,0.776164754,1,0.331723027,0.363636364,0.788791169,0.738095238,0.179104478,0.470588235,0.801940345,0.695267411,0.833333333,0.201550388,0.085611709,0,4
0.362068966,0.333333333,1.0,0.895356442,0.849088454,1,0.334943639,0.348484848,0.792380867,0.773809524,0.245202559,0.411764706,0.822995149,0.768372451,0.833333333,0.23255814,0.285004143,0,4
0.58045977,0.166666667,0.680722892,0.645083933,0.889095206,1,0.136876006,0.666666667,0.02795477,0.80952381,0.061833689,0.676470588,0.014862215,0.811465948,0.75,0.217054264,0.087682961,0,4
0.747126437,0.416666667,0.885542169,0.616742969,0.891120864,1,0.341384863,0.439393939,0.243246881,0.666666667,0.087420043,0.529411765,0.236402105,0.736052328,0.666666667,0.248062016,0.228389948,0,4
0.649425287,0.25,0.801204819,0.693263571,0.845037137,1,0.198067633,0.560606061,0.109620389,0.827380952,0.187633262,0.558823529,0.110073279,0.869565217,0.5,0.07751938,0.216514775,0,4
0.511494253,0.25,0.737951807,0.613472858,0.912221472,1,0.458937198,0.484848485,0.420488199,0.738095238,0.28358209,0.411764706,0.431468676,0.734898038,0.833333333,0.286821705,0.344103839,0,4
0.511494253,0.416666667,0.63253012,0.66971877,0.889432816,1,0.201288245,0.636363636,0.128645787,0.732142857,0.18336887,0.602941176,0.118330065,0.75567526,0.583333333,0.387596899,0.160176747,0,4
0.488505747,0.166666667,0.918674699,0.868759538,0.81144497,1,0.183574879,0.378787879,0.590460379,0.81547619,0.228144989,0.411764706,0.577046135,0.85725279,0.75,0.302325581,0.324357912,0,4
0.563218391,0.333333333,0.686746988,0.586439939,0.765530047,1,0.231884058,0.424242424,0.484654043,0.875,0.398720682,0.514705882,0.496645681,0.764909581,0.75,0.170542636,0.121789561,0,4
0.568965517,0.333333333,0.722891566,0.663396555,0.800641458,1,0.212560386,0.53030303,0.175940052,0.851190476,0.159914712,0.558823529,0.166735473,0.772989611,0.75,0.162790698,0.35390776,0,4
0.465517241,0.166666667,0.831325301,0.627425332,0.84756921,1,0.267310789,0.363636364,0.677645158,0.720238095,0.326226013,0.352941176,0.713799154,0.739515198,0.75,0.279069767,0.217481359,0,4
0.333333333,0.416666667,0.819277108,0.653150207,0.773632681,1,0.254428341,0.818181818,0.909988333,0.69047619,0.159914712,0.75,0.942099288,0.724509427,0.833333333,0.279069767,0.188069594,0,4
0.563218391,0.166666667,0.798192771,0.597122302,0.821742066,1,0.304347826,0.606060606,0.219554878,0.773809524,0.221748401,0.544117647,0.223758902,0.840323201,0.75,0.333333333,0.141121237,0,4
0.626436782,0.5,0.801204819,0.772400262,0.853983795,1,0.312399356,0.424242424,0.627209908,0.708333333,0.334754797,0.455882353,0.644700175,0.749519046,0.916666667,0.23255814,0.126760563,0,4
0.597701149,0.416666667,0.731927711,0.839764552,0.805705604,1,0.188405797,0.606060606,0.142152024,0.779761905,0.132196162,0.617647059,0.155382392,0.812620239,0.833333333,0.224806202,0.141259321,0,4
0.293103448,0.166666667,0.843373494,0.644647918,0.832545577,1,0.31078905,0.439393939,0.294310329,0.708333333,0.132196162,0.470588235,0.341160078,0.79338207,0.666666667,0.178294574,0.35432201,0,4
0.396551724,0.25,0.834337349,0.608022673,0.91424713,1,0.288244767,0.5,0.093915463,0.785714286,0.226012793,0.558823529,0.110640933,0.920353982,0.666666667,0.11627907,0.226594863,0,4
0.632183908,0.416666667,0.689759036,0.62677131,0.734469953,1,0.162640902,0.666666667,0.093018038,0.875,0.253731343,0.691176471,0.087831562,0.624086187,0.75,0.248062016,0.189450428,0,4
