0.0009,0,643.54,1601.41,1427.2,21.61,551.25,2388.32,9033.22,48.25,520.08,2388.32.1,8110.93,8.5113,396,38.48,22.9649,	0,cluster
0.471264368,1.0,0.795180723,0.816655766,0.820222822,1,0.291465378,0.454545455,0.393206497,0.755952381,0.23880597,0.485294118,0.390287955,0.814159292,0.833333333,0.224806202,0.263186965,0,1
0.626436782,0.75,0.677710843,0.57205145,0.818534774,1,0.148148148,0.424242424,0.607197344,0.839285714,0.249466951,0.411764706,0.582155021,0.754136206,0.75,0.240310078,0.186964927,0,1
0.408045977,0.833333333,0.852409639,0.530194027,0.779540851,1,0.39452496,0.909090909,0.978327201,0.75,0.33901919,1.0,0.978893591,0.733743748,0.916666667,0.240310078,0.185307926,0,1
0.511494253,0.583333333,0.695783133,0.60322651,0.846218771,1,0.351046699,0.439393939,0.601005115,0.797619048,0.26652452,0.411764706,0.610279699,0.725663717,0.75,0.108527132,0.223142778,0,1
0.488505747,0.583333333,0.734939759,0.615434925,0.868838623,1,0.280193237,0.651515152,0.08166562,0.863095238,0.208955224,0.632352941,0.115853029,0.820315506,0.666666667,0.224806202,0.197873516,0,1
0.448275862,0.833333333,0.641566265,0.752997602,0.873058744,1,0.15942029,0.606060606,0.135331598,0.821428571,0.113006397,0.661764706,0.08876045,0.805694498,0.666666667,0.108527132,0.063932615,0,1
0.459770115,0.666666667,0.635542169,0.722040549,0.834571236,1,0.22705314,0.545454545,0.168895271,0.797619048,0.217484009,0.705882353,0.144442151,0.738745671,0.75,0.139534884,0.017812759,0,1
0.465517241,0.833333333,0.777108434,0.660344452,0.820729237,1,0.149758454,0.606060606,0.099748721,0.797619048,0.130063966,0.588235294,0.101352049,0.817622162,0.833333333,0.341085271,0.188760011,0,1
0.235632184,0.583333333,0.740963855,0.816437759,0.849594868,1,0.375201288,0.363636364,0.586601454,0.755952381,0.313432836,0.455882353,0.56491898,0.663716814,0.833333333,0.186046512,0.194283347,0,1
0.471264368,0.75,0.692771084,0.61499891,0.848244429,1,0.312399356,0.439393939,0.618235664,0.714285714,0.108742004,0.470588235,0.632056972,0.807233551,0.833333333,0.100775194,0.127727147,0,1
0.517241379,0.833333333,0.768072289,0.771964247,0.790175557,1,0.267310789,0.409090909,0.535807233,0.839285714,0.157782516,0.397058824,0.568324905,0.773374375,0.75,0.395348837,0.252692626,0,1
0.517241379,0.916666667,0.641566265,0.719206453,1.0,1,0.201288245,0.636363636,0.126850938,0.785714286,0.113006397,0.617647059,0.094282176,0.788380146,0.666666667,0.07751938,0.411902789,0,1
0.729885057,1.0,0.822289157,0.582079791,0.875084402,1,0.259259259,0.409090909,0.631966257,0.880952381,0.281449893,0.382352941,0.675508308,0.679107349,0.75,0.170542636,0.143882905,0,1
0.517241379,0.666666667,0.813253012,0.638107696,0.831363943,1,0.210950081,0.515151515,0.343578928,0.732142857,0.245202559,0.544117647,0.34590773,0.732589457,0.666666667,0.23255814,0.174399337,0,1
0.402298851,0.833333333,0.825301205,0.78177458,0.741222147,1,0.293075684,0.545454545,0.605940949,0.994047619,0.29424307,0.411764706,0.608937971,0.894574836,0.75,0.162790698,0.147473074,0,1
