1 66 -0.0007 -0.0004 100.0 518.67 642.50 1588.50 1399.52 14.62 21.61 554.00 2388.06 9059.45 1.30 47.14 521.76 2388.05 8128.32 8.3911 0.03 391 2388 100.00 38.95 23.3152  	126
2 161 -0.0031 0.0003 100.0 518.67 642.08 1586.65 1396.32 14.62 21.61 554.18 2388.05 9057.22 1.30 47.19 521.96 2388.04 8140.21 8.4601 0.03 393 2388 100.00 38.83 23.4036  	126
3 53 0.0032 0.0002 100.0 518.67 642.02 1588.04 1399.78 14.62 21.61 554.54 2388.06 9065.15 1.30 47.21 522.54 2388.03 8141.43 8.4046 0.03 391 2388 100.00 38.99 23.3824  	126
4 63 0.0015 0.0002 100.0 518.67 642.45 1587.60 1410.95 14.62 21.61 553.89 2388.02 9052.34 1.30 47.39 522.11 2388.11 8135.39 8.4424 0.03 393 2388 100.00 38.86 23.3359  	126
5 143 0.0004 -0.0003 100.0 518.67 642.40 1587.63 1397.69 14.62 21.61 554.91 2387.94 9075.83 1.30 47.28 522.06 2388.06 8153.38 8.3784 0.03 392 2388 100.00 38.92 23.4932  	126
6 62 -0.0007 -0.0001 100.0 518.67 642.59 1593.19 1404.16 14.62 21.61 553.03 2388.10 9040.55 1.30 47.37 520.97 2388.15 8120.01 8.4310 0.03 393 2388 100.00 38.82 23.2902  	126
7 133 -0.0005 0.0002 100.0 518.67 642.69 1591.77 1398.76 14.62 21.61 554.34 2388.03 9069.62 1.30 47.37 521.91 2388.05 8151.98 8.4459 0.03 393 2388 100.00 39.08 23.2516  	126
8 24 0.0022 -0.0004 100.0 518.67 642.92 1584.01 1406.58 14.62 21.61 552.85 2388.14 9048.23 1.30 47.53 521.63 2388.11 8124.29 8.4348 0.03 391 2388 100.00 38.90 23.3129  	126
9 75 0.0000 0.0001 100.0 518.67 642.81 1587.78 1406.51 14.62 21.60 554.04 2388.03 9065.02 1.30 47.26 522.57 2387.94 8149.09 8.3924 0.03 391 2388 100.00 39.01 23.3706  	126
10 96 0.0004 0.0003 100.0 518.67 642.09 1585.58 1411.03 14.62 21.61 554.38 2388.00 9059.49 1.30 47.23 522.21 2388.05 8145.95 8.4467 0.03 393 2388 100.00 39.12 23.4229  	126
